ダウンロードした時刻：2021/02/03 17:52:42

,金沢,金沢,金沢,金沢,金沢,金沢,金沢,金沢,金沢,金沢,金沢,金沢,金沢,金沢,金沢,金沢,金沢,金沢,金沢,金沢,金沢,金沢,金沢,金沢,金沢,金沢,金沢
2018/10/29,14.3,8,1,16.4,8,1,12.5,8,1,15.0,0,8,1,0,1,8,1,0,1,8,1,雨時々曇後一時晴,8,1,雨時々曇、雷を伴う,8,1
2018/10/30,13.4,8,1,15.8,8,1,11.3,8,1,17.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,曇時々雨,8,1
2018/10/31,12.4,8,1,15.2,8,1,9.7,8,1,6.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨一時晴,8,1,曇時々雨一時晴,8,1
2018/11/1,11.8,8,1,17.2,8,1,8.7,8,1,1.5,0,8,1,0,1,8,1,0,1,8,1,晴時々雨,8,1,曇時々雨,8,1
2018/11/2,13.5,8,1,18.2,8,1,9.5,8,1,1.0,0,8,1,0,1,8,1,0,1,8,1,晴後一時曇,8,1,曇一時晴,8,1
2018/11/3,14.4,8,1,19.1,8,1,11.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴一時曇,8,1,晴一時曇,8,1
2018/11/4,13.9,8,1,17.6,8,1,10.4,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,曇時々晴,8,1
2018/11/5,16.1,8,1,21.1,8,1,11.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇一時晴,8,1,曇後一時雨,8,1
2018/11/6,16.1,8,1,19.6,8,1,14.6,8,1,8.5,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,曇,8,1
2018/11/7,15.3,8,1,19.0,8,1,13.3,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇一時晴,8,1,晴時々薄曇,8,1
2018/11/8,17.0,8,1,21.8,8,1,13.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,薄曇,8,1
2018/11/9,18.0,8,1,26.4,8,1,14.7,8,1,14.5,0,8,1,0,1,8,1,0,1,8,1,雨時々曇一時晴,8,1,雨,8,1
2018/11/10,16.1,8,1,20.1,8,1,12.5,8,1,1.0,0,8,1,0,1,8,1,0,1,8,1,曇一時雨後晴,8,1,晴後時々曇,8,1
2018/11/11,14.7,8,1,18.9,8,1,11.7,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇一時晴,8,1,薄曇,8,1
2018/11/12,14.8,8,1,19.8,8,1,12.2,8,1,3.5,0,8,1,0,1,8,1,0,1,8,1,曇後雨,8,1,雨後曇,8,1
2018/11/13,13.0,8,1,16.2,8,1,11.2,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,曇後時々雨,8,1,雨時々曇,8,1
2018/11/14,11.5,8,1,14.8,8,1,9.0,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,曇時々雨後一時晴,8,1,晴時々曇,8,1
2018/11/15,11.1,8,1,16.7,8,1,6.9,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々晴,8,1,晴,8,1
2018/11/16,12.6,8,1,17.6,8,1,7.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後薄曇,8,1,曇後一時雨,8,1
2018/11/17,12.1,8,1,15.6,8,1,9.5,8,1,16.0,0,8,1,0,1,8,1,0,1,8,1,雨後晴,8,1,曇後時々晴,8,1
2018/11/18,12.5,8,1,17.3,8,1,8.1,8,1,4.0,0,8,1,0,1,8,1,0,1,8,1,曇時々晴,8,1,曇後雨,8,1
2018/11/19,11.1,8,1,12.6,8,1,7.5,8,1,16.5,0,8,1,0,1,8,1,0,1,8,1,雨後一時曇,8,1,晴時々曇後一時雨,8,1
2018/11/20,9.8,8,1,15.3,8,1,5.6,8,1,4.5,0,8,1,0,1,8,1,0,1,8,1,晴時々曇一時雨,8,1,晴,8,1
2018/11/21,11.9,8,1,16.7,8,1,6.7,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴時々薄曇,8,1,曇,8,1
2018/11/22,10.6,8,1,12.6,8,1,6.5,8,1,20.5,0,8,1,0,1,8,1,0,1,8,1,雨後時々曇,8,1,雨時々曇,8,1
2018/11/23,6.6,8,1,8.9,8,1,5.0,8,1,15.0,0,8,1,0,1,8,1,0,1,8,1,雨時々曇,8,1,曇,8,1
2018/11/24,8.6,8,1,12.4,8,1,4.3,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴,8,1,曇後晴,8,1
2018/11/25,12.1,8,1,18.1,8,1,5.5,8,1,1.0,0,8,1,0,1,8,1,0,1,8,1,晴後曇,8,1,雨時々曇,8,1
2018/11/26,12.6,8,1,16.0,8,1,9.3,8,1,1.0,0,8,1,0,1,8,1,0,1,8,1,晴後薄曇,8,1,薄曇後晴,8,1
2018/11/27,13.7,8,1,18.5,8,1,7.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,晴時々曇,8,1
2018/11/28,14.4,8,1,17.3,8,1,11.3,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇後時々雨,8,1
2018/11/29,11.1,8,1,14.6,8,1,9.0,8,1,1.5,0,8,1,0,1,8,1,0,1,8,1,曇時々晴一時雨,8,1,曇時々雨一時晴,8,1
2018/11/30,10.1,8,1,12.6,8,1,7.7,8,1,1.0,0,8,1,0,1,8,1,0,1,8,1,雨後晴,8,1,晴時々曇一時雨,8,1
2018/12/1,10.5,8,1,15.0,8,1,6.4,8,1,3.0,0,8,1,0,1,8,1,0,1,8,1,曇一時雨,8,1,薄曇後時々晴,8,1
2018/12/2,8.5,8,1,14.4,8,1,2.5,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後薄曇,8,1,薄曇後雨,8,1
2018/12/3,14.3,8,1,18.8,8,1,8.9,8,1,5.0,0,8,1,0,1,8,1,0,1,8,1,雨後曇,8,1,曇一時雨,8,1
2018/12/4,18.2,8,1,24.7,8,1,13.1,8,1,7.5,0,8,1,0,1,8,1,0,1,8,1,曇後時々雨,8,1,雨時々曇,8,1
2018/12/5,10.3,8,1,13.1,8,1,7.7,8,1,3.5,0,8,1,0,1,8,1,0,1,8,1,曇時々雨後一時晴,8,1,晴時々曇,8,1
2018/12/6,10.8,8,1,13.3,8,1,8.1,8,1,8.5,0,8,1,0,1,8,1,0,1,8,1,曇後雨,8,1,曇時々雨,8,1
2018/12/7,10.1,8,1,13.6,8,1,3.8,8,1,9.0,0,8,1,0,1,8,1,0,1,8,1,雨時々曇,8,1,雨一時みぞれ、あられを伴う,8,1
2018/12/8,5.4,8,1,7.9,8,1,3.1,8,1,16.5,0,8,1,0,1,8,1,0,1,8,1,雨時々曇、あられを伴う,8,1,雨時々曇、あられを伴う,8,1
2018/12/9,3.3,8,1,5.7,8,1,1.1,8,1,7.0,0,8,1,0,1,8,1,0,1,8,1,雨時々みぞれ、あられを伴う,8,1,曇時々みぞれ,8,1
2018/12/10,4.5,8,1,8.8,8,1,1.5,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々晴,8,1,晴一時曇,8,1
2018/12/11,5.7,8,1,9.3,8,1,1.6,8,1,5.5,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,雨,8,1
2018/12/12,7.9,8,1,11.6,8,1,4.6,8,1,12.0,0,8,1,0,1,8,1,0,1,8,1,雨後時々曇,8,1,曇時々雨,8,1
2018/12/13,6.7,8,1,10.2,8,1,2.9,8,1,15.5,0,8,1,0,1,8,1,0,1,8,1,晴時々曇,8,1,雨時々曇、雷・あられを伴う,8,1
2018/12/14,3.4,8,1,7.0,8,1,1.3,8,1,7.5,0,8,1,0,1,8,1,0,1,8,1,みぞれ後雪,8,1,雪、あられを伴う,8,1
2018/12/15,3.0,8,1,5.6,8,1,0.7,8,1,5.0,0,8,1,1,0,8,1,2,0,8,1,雪後曇、あられを伴う,8,1,晴一時曇,8,1
2018/12/16,7.0,8,1,12.4,8,1,0.7,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,薄曇,8,1,雨時々曇,8,1
2018/12/17,8.9,8,1,12.2,8,1,5.8,8,1,23.5,0,8,1,0,1,8,1,0,1,8,1,雨時々曇、あられを伴う,8,1,雨、雷・あられを伴う,8,1
2018/12/18,6.2,8,1,9.1,8,1,2.7,8,1,17.0,0,8,1,0,1,8,1,0,1,8,1,雨時々曇、雷・あられを伴う,8,1,曇時々雨後一時晴、雷を伴う,8,1
2018/12/19,8.2,8,1,11.9,8,1,4.7,8,1,12.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨、雷を伴う,8,1,曇時々雨、雷・あられを伴う,8,1
2018/12/20,9.7,8,1,14.9,8,1,5.9,8,1,3.5,0,8,1,0,1,8,1,0,1,8,1,曇時々晴一時雨、あられを伴う,8,1,晴一時曇,8,1
2018/12/21,8.9,8,1,14.1,8,1,4.6,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴後薄曇,8,1,曇後雨,8,1
2018/12/22,10.8,8,1,15.8,8,1,7.2,8,1,2.0,0,8,1,0,1,8,1,0,1,8,1,曇時々晴,8,1,晴時々曇,8,1
2018/12/23,8.7,8,1,11.5,8,1,6.3,8,1,21.5,0,8,1,0,1,8,1,0,1,8,1,曇後雨,8,1,雨時々曇,8,1
2018/12/24,5.1,8,1,8.2,8,1,3.3,8,1,18.0,0,8,1,0,1,8,1,0,1,8,1,みぞれ時々曇後晴、あられを伴う,8,1,曇後晴,8,1
2018/12/25,6.9,8,1,10.8,8,1,1.2,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,薄曇一時晴,8,1,曇時々雨,8,1
2018/12/26,8.6,8,1,9.7,8,1,8.0,8,1,8.5,0,8,1,0,1,8,1,0,1,8,1,雨,8,1,曇時々雨,8,1
2018/12/27,5.6,8,1,8.8,8,1,1.4,8,1,9.0,0,8,1,0,1,8,1,0,1,8,1,雨時々曇,8,1,雨時々曇一時雪、あられを伴う,8,1
2018/12/28,1.6,8,1,4.4,8,1,-0.3,8,1,6.0,0,8,1,3,0,8,1,5,0,8,1,雪時々曇、あられを伴う,8,1,雪時々曇、あられを伴う,8,1
2018/12/29,1.6,8,1,3.8,8,1,0.0,8,1,9.0,0,8,1,4,0,8,1,3,0,8,1,雪時々曇、あられを伴う,8,1,曇時々雪、あられを伴う,8,1
2018/12/30,2.0,8,1,5.0,8,1,0.2,8,1,6.5,0,8,1,5,0,8,1,4,0,8,1,雪一時晴、あられを伴う,8,1,雪時々曇一時晴、あられを伴う,8,1
2018/12/31,2.4,8,1,4.6,8,1,0.5,8,1,4.5,0,8,1,4,0,8,1,3,0,8,1,雪時々雨、みぞれを伴う,8,1,曇時々雨後一時晴、あられを伴う,8,1
